### SECTION 1: PRACTICES (1472 rows)
id,nbu_code,name,section,category,parent_id,active
1423,669787,"VAGINAL, BALANCE DEL CONTENIDO (BACOVA)",Prácticas Especiales,,,true
388,660931,"VAGINAL, EXUDADO o FLUJO (Directo y Cultivo)",Prácticas Generales,,,true
389,660932,"VAINILLIN MANDELICO, ÁCIDO urinario (AVM) (HPLC)",Prácticas Generales,,,true
1424,669790,"VANADIO, plasmático o uriniario",Prácticas Especiales,,,true
1425,669793,VANCOMICINA,Prácticas Especiales,,,true
391,660935,VARIANTE BACTERIANA,Prácticas Generales,,,true
1429,669834,VARICELA ZOSTER DNA (PCR),Prácticas Especiales,,,true
1427,669819,"VARICELA ZOSTER, Ac. IgG Anti",Prácticas Especiales,,,true
1426,669810,"VARICELA ZOSTER, Ac. IgM Anti",Prácticas Especiales,,,true
1428,669828,"VARICELA ZOSTER, Ag",Prácticas Especiales,,,true
392,660936,"VERONAL, PRUEBA DEL",Prácticas Generales,,,true
1430,669846,VIGABATRINA,Prácticas Especiales,,,true
1431,669853,"VIRUS-JUNIN, Ac. Anti- IgG (FHA)",Prácticas Especiales,,,true
1432,669858,"VIRUS-JUNIN, Ac. Anti- IgM (FHA)",Prácticas Especiales,,,true
1433,669870,VISCOSIDAD PLASMÁTICA,Prácticas Especiales,,,true
393,660937,VITAMINA A,Prácticas Generales,,,true
1434,669879,VITAMINA B1 (TIAMINA),Prácticas Especiales,,,true
394,660938,VITAMINA B12,Prácticas Generales,,,true
1435,669887,VITAMINA B6 (PIRIDOXINA),Prácticas Especiales,,,true
1436,669896,VITAMINA C (líquido seminal),Prácticas Especiales,,,true
1437,669898,VITAMINA C (plaquetaria),Prácticas Especiales,,,true
1438,669905,"VITAMINA D (1,25-DIHIDROXICOLECALCIFEROL O CALCITRIOL 1,25-VITAMINA D",Prácticas Especiales,,,true
1439,669909,VITAMINA D2 + D3 (ERGOCALCIFEROL + 25- HIDROXICALCIFEROL O COLECALCIFEROL),Prácticas Especiales,,,true
1440,669913,VITAMINA D3 (25-HIDROXICALCIFEROL O COLECALCIFEROL),Prácticas Especiales,,,true
395,660939,VITAMINA E,Prácticas Generales,,,true
1441,669930,"VLDL-COLESTEROL, LIPOPROTEINA DE MUY BAJA DENSIDAD",Prácticas Especiales,,,true
396,660940,VOLEMIA RADIOQUÍMICO,Prácticas Generales,,,true
397,660953,"WIDAL, REACCION DE",Prácticas Generales,,,true
1442,669939,XANTINA,Prácticas Especiales,,,true
398,660971,"XILOSA D, PRUEBA DE LA",Prácticas en Desuso,,,false
1443,669947,"YERSINIA ENTEROCOLITICA, CULTIVO",Prácticas Especiales,,,true
1444,669960,"Yo (PCA-1), Ac. Anti",Prácticas Especiales,,,true
1445,669973,ZAP 70,Prácticas Especiales,,,true
1446,669978,"ZIKA, virus (PCR)",Prácticas Especiales,,,true
2900,04,ZINC,,,,true
400,660982,ZINC (Zn) sérico,Prácticas Generales,,,true
399,660981,ZINC ERITROCITARIO PROTOPORFIRINA,Prácticas Generales,,,true
1447,669984,ZINC pelo (Zn-pelo),Prácticas Especiales,,,true
1448,669987,ZINC semen (Zn-semen),Prácticas Especiales,,,true
1449,669990,ZINC urinario (Zn-urinario),Prácticas Especiales,,,true
439,661180,"β-HEMOLÍTICO STREPTOCOCCUS Grupo ""A"", TEST RAPIDO en FAUCES para",Prácticas Generales,,,true

### SECTION 2: COMPOSITIONS — practices with children (parent_id)
id,nbu_code,name,units,child_id,child_nbu_code,child_name,child_units
112,660192,CREATININA en sangre,3.00,2919,00013,Estimación de taza de filtración glomerular,0.00
2922,00016,Efluentes,,2898,02,ARSENICO,
2922,00016,Efluentes,,2899,03,CADMIO,1.00
2922,00016,Efluentes,,2902,06,CROMO,0.00
2922,00016,Efluentes,,2920,00015,D.B.O.,1.00
2922,00016,Efluentes,,2921,00014,Mat. soluble en eter etílico,
2922,00016,Efluentes,,2907,09,PLOMO,15000.00
2922,00016,Efluentes,,2915,00001,SOLIDOS SEDIMENTABLES EN 10',
2922,00016,Efluentes,,2916,00002,SOLIDOS SEDIMENTABLES EN 2hs,
191,660413,"GLUCEMIA, PRUEBA de SOBRECARGA (x 2 dos determinaciones)",4.50,190,660412,GLUCEMIA (C/U),1.50
219,660481,HEPATOGRAMA,6.00,62,660110,"BILIRRUBINEMIA TOTAL, DIRECTA E INDIRECTA",2.00
219,660481,HEPATOGRAMA,6.00,166,660357,FOSFATASA ALCALINA (FAL),1.50
219,660481,HEPATOGRAMA,6.00,371,660873,"TRANSAMINASA, GLUTAMICO OXALACETICA (GOT / AST)",1.50
219,660481,HEPATOGRAMA,6.00,372,660874,"TRANSAMINASA, GLUTAMICO PIRUVICA (GPT / AGT)",1.50
243,660546,IONOGRAMA sérico,3.50,91,660168,CLORO (Cl) sérico,2.00
243,660546,IONOGRAMA sérico,3.50,320,660753,POTASEMIA,
243,660546,IONOGRAMA sérico,3.50,354,660839,SODIO sérico o urinario,

### SECTION 3: UNIDADES_COUNT — practice_unidad count per practice
id,nbu_code,name,section,cantidad_unidades
39,660049,– ANTIDESIXIRRIBONUCLEASA ADNEASA Anti-DNA,Prácticas Generales,2
513,662538,"(α-HCH) Alfa-BHC alfa-HEXACLORURO de BENCENO α-1,2,3,4,5,6- alfa-HEXACLORAN alfa-LINDANO HEXACLOROCICLOHEXANO",Prácticas Especiales,0
510,662495,"(α1 Alfa 1 ANTITRIPSINA, CLEARENCE de AT Clearence) M.F. / sérica",Prácticas Especiales,0
47,660057,"(α1 ANTITRIPSINA, Alfa 1 AT) Líq. Pleural o Mat. Fecal o Sérica C/U (por I.D.-Cuantitativa)",Prácticas Generales,0
579,663016,"(β-HCH) Beta-BHC beta-HEXACLORURO de BENCENO beta-HEXACLORAN beta-LINDANO beta-1,2,3,4,5,6- HEXACLOROCICLOHEXANO",Prácticas Especiales,0
889,665520,"(γ-HCH) Gamma-BHC gamma-HEXACLORURO de BENCENO gamma-HEXACLORAN gamma-LINDANO gamma-1,2,3,4,5,6-HEXACLOROCICLOHEXANO",Prácticas Especiales,0
754,664350,"(δ-HCH) Delta-BHC delta-HEXACLORURO de BENCENO delta-HEXACLORAN delta-LINDANO delta- 1,2,3,4,5,6-HEXACLOROCICLOHEXANO",Prácticas Especiales,0
88,660161,"17 CETOESTER. Y 17 HIDROXICORT., Pba/Rta.de los, A LA ESTIMUL.c/ ACTH",Prácticas en Desuso,0
85,660158,"17 CETOESTER., PRUEBA/Rta. DE LOS, A LA ESTIMULACION CON ACTH",Prácticas en Desuso,0
87,660160,"17 CETOESTER., PRUEBA/Rta. DE LOS, A LA INHIB. C/DEXAMET. Y ESTIMUL.c/GONAD.CORIONICAS",Prácticas en Desuso,0
86,660159,"17 CETOESTER., PRUEBA/Rta. DE LOS, A LA INHIBIC. CON DEXAMETASONA",Prácticas en Desuso,0
84,660157,17- CETOESTEROIDES NEUTROS TOTALES,Prácticas en Desuso,0
223,660486,17- HIDROXICORTICOIDES urinarios,Prácticas en Desuso,0
749,664307,"4,4' -DDD (p,p' -DDD) 4,4'- DICLORODIFENILDICLOROETANO",Prácticas Especiales,0
750,664315,"4,4' -DDE (p,p' DDE) 4,4'- DICLORODIFENILDICLOROETILENO",Prácticas Especiales,0
751,664324,"4,4' -DDT (p,p' -DDT) 4,4'- DICLORODIFENILTRICLOROETANO",Prácticas Especiales,0
443,662001,ABC ACTO BIOQUÍMICO COMPLEMENTARIO,Prácticas Especiales,0
447,662009,ACANTHAMOEBA PCR,Prácticas Especiales,0
446,662008,ACANTHAMOEBA SPP,Prácticas Especiales,0
448,662011,"ÁCAROS y ARTRÓPODOS, Investigación de vectores",Prácticas Especiales,0
449,662017,ACETILCOLINA,Prácticas Especiales,0
450,662025,"ACETILCOLINA, Ac. Anti- RECEPTORES (ACRA)",Prácticas Especiales,0
451,662034,ACETILCOLINESTERASA ERITROCITARIA (ACHE),Prácticas Especiales,0
452,662051,ACETONA CUANTITATIVA sérica,Prácticas Especiales,0
453,662059,ACETONA CUANTITATIVA urinaria,Prácticas Especiales,0
6,660002,ACETONURIA,Prácticas Generales,0
7,660004,"ACIDIMETRIA GASTRICA, CURVA DE",Prácticas Generales,0
454,662068,ÁCIDO 3 METIL-INDOL,Prácticas Especiales,0
455,662085,ÁCIDO 5 HIDROX-INDOL ACÉTICO (HPLC),Prácticas Especiales,0
456,662093,ÁCIDO ACETOACÉTICO,Prácticas Especiales,0
457,662102,ÁCIDO ALFA CETÓNICO,Prácticas Especiales,0
8,660005,"ÁCIDO BASE, Estado Ácido Base (EAB)",Prácticas Generales,0
458,662111,ÁCIDO BETA HIDROXIBUTÍRICO,Prácticas Especiales,0
459,662119,ÁCIDO CÍTRICO plasmático,Prácticas Especiales,0
460,662120,ÁCIDO CÍTRICO urinario,Prácticas Especiales,0
461,662128,ÁCIDO FENIL ACÉTICO (AFA),Prácticas Especiales,0
462,662136,ÁCIDO FENIL GLIOXÍLICO,Prácticas Especiales,0
463,662153,ÁCIDO FOLICO intraeritrocitario,Prácticas Especiales,0
464,662162,ÁCIDO FÓRMICO,Prácticas Especiales,0
465,662170,"ÁCIDO FOSFATÍDICO, Ac. IgG Anti",Prácticas Especiales,0
466,662179,"ÁCIDO FOSFATÍDICO, Ac. IgM Anti",Prácticas Especiales,0
467,662181,ÁCIDO FUROICO,Prácticas Especiales,0
468,662182,ÁCIDO GAMMA-AMINOBUTÍRICO (GABA),Prácticas Especiales,0
469,662183,ÁCIDO GLUTÁMICO,Prácticas Especiales,0
470,662184,ÁCIDO GUANIDINACÉTICO,Prácticas Especiales,0
471,662187,ÁCIDO HIPÚRICO urinario,Prácticas Especiales,0
472,662205,ÁCIDO HOMOVANÍLICO HVA,Prácticas Especiales,0
473,662222,"ÁCIDO INDOLACETICO, 5 HIDROXI -3-METIL",Prácticas Especiales,0
474,662236,ÁCIDO LÁCTICO LCR,Prácticas Especiales,0
475,662239,ÁCIDO LÁCTICO urinario,Prácticas Especiales,0
476,662247,ÁCIDO LISÉRGICO (LSD),Prácticas Especiales,0
477,662252,ÁCIDO MÁLICO,Prácticas Especiales,0
478,662256,ÁCIDO MANDÉLICO,Prácticas Especiales,0
479,662264,ÁCIDO METIL HIPÚRICO,Prácticas Especiales,0
480,662273,ÁCIDO METIL MALÓNICO,Prácticas Especiales,0
481,662277,ÁCIDO MUCÓNICO,Prácticas Especiales,0
482,662281,ÁCIDO ORÓTICO,Prácticas Especiales,0
483,662296,ÁCIDO OXALICO sérico,Prácticas Especiales,0
484,662299,ÁCIDO OXALICO urinario (2/ 12 / 24 hs. c/u),Prácticas Especiales,0
485,662307,ÁCIDO PERCLÓRICO,Prácticas Especiales,0
486,662316,ÁCIDO PIRUVICO sérico,Prácticas Especiales,0
487,662328,ÁCIDO SALICÍLICO sérico,Prácticas Especiales,0
488,662330,ÁCIDO SALICÍLICO urinario,Prácticas Especiales,0
489,662341,ÁCIDO SIALICO,Prácticas Especiales,0
490,662346,ÁCIDO SUCCÍNICO,Prácticas Especiales,0
491,662350,ÁCIDO TIOGLICÓLICO,Prácticas Especiales,0
492,662358,ÁCIDO TRICLOROACÉTICO,Prácticas Especiales,0
493,662367,ÁCIDOS BILIARES séricos,Prácticas Especiales,0
494,662375,ÁCIDOS GRASOS DE CADENA MUY LARGA,Prácticas Especiales,0
495,662379,ÁCIDOS GRASOS NO ESTERIFICADOS (NEFA),Prácticas Especiales,0
496,662393,ÁCIDOS ORGÁNICOS urinarios,Prácticas Especiales,0
497,662401,ACIL CARNITINAS plasmáticos,Prácticas Especiales,0
9,660006,ACTH HORMONA ADRENOCORTICOTROFINA,Prácticas Generales,0
498,662405,ACTINA AC (AAC) IFI,Prácticas Especiales,0
5,660001,ACTO BIOQUÍMICO,Prácticas Generales,0
444,662002,ACTO BIOQUÍMICO ADMINISTRATIVO POR VALIDACIÓN,Gestión Administrativa,0
445,662003,ACTO BIOQUÍMICO ADMINISTRATIVO POR VALIDACIÓN PROCESO de AUDITORÍA AUTORIZACIÓN DE LA ORDEN,Gestión Administrativa,0
402,661001,ACTO BIOQUÍMICO DE INTERNACION (ABI),Prácticas Generales,0
499,662410,ACUAPORINA 4 Neuromielitis Optica–Ac. IgG (NMO- Ac. IgG),Prácticas Especiales,0
10,660007,"ADDIS, RECUENTO DE",Prácticas Generales,0
500,662417,ADENOSIN DEAMINASA LCR,Prácticas Especiales,0
501,662418,ADENOSIN DEAMINASA líquido pleural,Prácticas Especiales,0
506,662448,ADENOVIRUS Carga viral,Prácticas Especiales,0
505,662446,ADENOVIRUS PCR,Prácticas Especiales,0
502,662427,"ADENOVIRUS, Ac. IgG o Totales, Anti",Prácticas Especiales,0
503,662435,"ADENOVIRUS, Ac. IgM, Anti",Prácticas Especiales,0
504,662444,"ADENOVIRUS, Ag",Prácticas Especiales,0
507,662452,"ADRENAL, Ac. Totales Anti",Prácticas Especiales,0
11,660009,"ADRENALINA, plasmática (CATECOLAMINA plasmática)",Prácticas Generales,0
12,660010,"ADRENALINA, urinaria (CATECOLAMINA urinaria)",Prácticas Generales,0
13,660014,AGLUTININAS del SISTEMAS ABO,Prácticas Generales,0
14,660015,ALBUMINA sérica,Prácticas Generales,1
15,660016,"ALCOHOL DEHIDROGENASA, ADH",Prácticas Generales,0
16,660017,ALCOHOL ETÍLICO sangre (ALCOHOLEMIA),Prácticas Generales,0
17,660018,ALDOLASA (Ald),Prácticas Generales,0
18,660019,ALDOSTERONA,Prácticas Generales,0
508,662461,ALDOSTERONA urinaria,Prácticas Especiales,0
509,662469,ALDRIN,Prácticas Especiales,0
511,662508,Alfa 1 GLUCOPROTEINA ACIDA (OROSOMUCOIDE),Prácticas Especiales,0
512,662521,Alfa 2 ANTIPLASMINA,Prácticas Especiales,0
19,660020,ALFA FETO PROTEINA (AFP),Prácticas Generales,0
514,662547,Alfa GALACTOSIDASA (Fabry),Prácticas Especiales,0
515,662555,Alfa GLUCOSIDASA NEUTRA semen,Prácticas Especiales,0
516,662559,Alfa L IDURONIDASA,Prácticas Especiales,0
517,662561,Alfa MANOSIDASA,Prácticas Especiales,0
518,662563,"Alfa NITROSO BETA NAFTOL, PRUEBA de",Prácticas Especiales,0
519,662572,ALPRAZOLAM,Prácticas Especiales,0
520,662587,ALUMINIO pelo,Prácticas Especiales,0
521,662589,ALUMINIO sérico,Prácticas Especiales,0
522,662591,ALUMINIO urinario,Prácticas Especiales,0
523,662598,AMETRYN,Prácticas Especiales,0
524,662606,AMIKACINA,Prácticas Especiales,0
20,660022,AMILASA sérica,Prácticas Generales,0
21,660023,AMILASA urinaria,Prácticas Generales,0
22,660025,AMINOÁCIDOS FRACCIONADOS (Cromatografía por fracción) -cualitativo,Prácticas Generales,0
525,662620,AMINOÁCIDOS LCR (Cromatografía cuantitativa),Prácticas Especiales,0
527,662624,AMINOÁCIDOS sangre seca en papel de filtro SSPF (cuantitativo),Prácticas Especiales,0
526,662623,AMINOÁCIDOS sérico (Cromatografía cuantitativa),Prácticas Especiales,0
528,662627,AMINOÁCIDOS urinarios (Cromatografía cuantitativa),Prácticas Especiales,0
529,662630,AMINOÁCIDOS urinarios (Cualitativo),Prácticas Especiales,0
23,660027,AMINOACIDURIA FRACCIONADA (Cromatografía por fracción) -cualitativo,Prácticas Generales,0
25,660029,"AMNIOTICO, LÍQUIDO (Espectrofotometría Test de Lisley)",Prácticas Generales,0
24,660028,"AMNIOTICO, LÍQUIDO CELULAS NARANJAS",Prácticas Generales,0
26,660030,"AMNIOTICO, LÍQUIDO LECITINA ESFINGOMIELINA",Prácticas Generales,0
27,660031,AMONEMIA,Prácticas Generales,0
530,662649,AMONIO urinario,Prácticas Especiales,0
28,660032,AMP CICLICO,Prácticas en Desuso,0
531,662657,ANAEROBIOS (Cultivo),Prácticas Especiales,0
532,662666,ANDROSTENEDIOL GLUCURÓNIDO (ALFA DIOL GLUCURONIDO),Prácticas Especiales,0
533,662675,"ANDROSTENEDIONA, Delta 4- (∆4)",Prácticas Especiales,0
534,662688,"ANFETAMINAS / METANFETAMINAS, confirmatorio",Prácticas Especiales,0
535,662700,"ANGELMAN, SÍNDROME de",Prácticas Especiales,0
29,660033,ANGIOTENSINA I,Prácticas Generales,0
30,660034,"ANHIDRASA CARBONICA B, ERITROCITARIA",Prácticas en Desuso,0
536,662704,ANION GAP,Prácticas Especiales,0
31,660035,ANTIBIOGRAMA (ATBG),Prácticas Generales,0
537,662706,ANTIBIOGRAMA AUTOMATIZADO,Prácticas Especiales,0
32,660036,ANTIBIOGRAMA BACILO DE KOCH (7) siete antibióticos,Prácticas Generales,0
538,662709,ANTICOAGULANTE LÚPICO,Prácticas Especiales,0
35,660042,ANTICUERPO ANTIMUSCULO LISO (ASMA),Prácticas Generales,0
53,660064,ANTICUERPOS Anti- HIV (A.D.),Prácticas en Desuso,0
52,660063,ANTICUERPOS Anti- HIV (ELISA),Prácticas Generales,0
37,660044,"ANTICUERPOS ANTIFRACCIÓN MICROSOMAL DE TIROIDES (AFM), (IFI)",Prácticas en Desuso,0
33,660040,"ANTICUERPOS ANTIGLOMERULAR, (IFI)",Prácticas Generales,0
34,660041,ANTICUERPOS ANTIMEMBRANA BASAL,Prácticas Generales,0
38,660046,ANTICUERPOS ANTITIROGLOBULINA (ATG),Prácticas Generales,0
36,660043,ANTICUERPOS CONTRA CEPA BACTERIANA AISLADA,Prácticas en Desuso,0
539,662712,"ANTIDIURÉTICA, HORMONA (HAD) -VASOPRESINA",Prácticas Especiales,0
540,662713,"ANTIDIURÉTICA, HORMONA urinaria (HAD u) VASOPRESINA urinaria",Prácticas Especiales,0
40,660050,ANTIESTAFILOLISINA,Prácticas en Desuso,0
41,660051,"ANTIESTREPTOLISINAS ""O"" (ASO / ASTO / AELO), cuantitativa",Prácticas Generales,0
42,660052,ANTIESTREPTOQUINASA,Prácticas en Desuso,0
43,660053,ANTIFÚNGICOS PRUEBA DE SENSIBILIDAD,Prácticas Generales,0
401,661000,ANTIGENO PROSTATICO ESPECÍFICO TOTAL PSA-t,Prácticas Generales,0
542,662730,"ANTÍGENO PROSTÁTICO ESPECÍFICO, COMPLEJADO (PSA c)",Prácticas Especiales,0
543,662734,"ANTÍGENO PROSTÁTICO ESPECÍFICO, Libre+Total (PSA- L+T)",Prácticas Especiales,0
541,662717,"ANTIGENOS BACTERIANOS, screening (Haemof..infl, Neis. mening., Strept. Pneum.)",Prácticas Especiales,0
544,662739,ANTIGENOS PANEL GINECOLÓGICO PCR (Chamydia trachomatis / Mycoplasma hominis / Mycoplasma genitalium / Ureaplasma urealyticum / Neisseria gonorrhoeae),Prácticas Especiales,0
545,662743,ANTIGENOS VIRALES PANEL de DIARREICOS PCR,Prácticas Especiales,0
546,662745,ANTIGENOS VIRALES PANEL de RESPIRATORIOS BÁSICO,Prácticas Especiales,0
547,662749,ANTIGENOS VIRALES PANEL de RESPIRATORIOS PCR BÁSICO,Prácticas Especiales,0
548,662751,ANTIGENOS VIRALES PANEL de RESPIRATORIOS PCR EXTENDIDO,Prácticas Especiales,0
44,660054,ANTIHIALURONIDASA,Prácticas en Desuso,0
549,662769,"ANTIMICOGRAMA LEVADURAS, Screening",Prácticas Especiales,0
45,660055,"ANTIMITOCONDRIALES, ANTICUERPOS (AMA)",Prácticas Generales,0
550,662780,ANTIMONIO sérico,Prácticas Especiales,0
551,662782,ANTIMONIO urinario,Prácticas Especiales,0
552,662790,"ANTIMULLERIANA, HORMONA (HAM)",Prácticas Especiales,0
46,660056,ANTINUCLEARES ANTICUERPOS (FAN / ANA / AAN),Prácticas Generales,0
48,660058,ANTITROMBINA FUNCIONAL,Prácticas Generales,0
553,662803,ANTITROMBINA III FUNCIONAL,Prácticas Especiales,0
554,662810,APOLIPOPROTEINA A (ApoA),Prácticas Especiales,0
555,662811,APOLIPOPROTEINA B (ApoB),Prácticas Especiales,0
556,662815,"APOLIPOPROTEINA E, GENOTIPO (Apo E)",Prácticas Especiales,0
557,662820,ARILSULTASA A en leucocitos,Prácticas Especiales,0
558,662822,ARILSULTASA A sérica,Prácticas Especiales,0
2898,02,ARSENICO,,0
49,660059,ARSENICO (As) sérico o urinario,Prácticas Generales,0
559,662834,ARSÉNICO pelo,Prácticas Especiales,0
560,662837,ARSÉNICO uña,Prácticas Especiales,0
50,660060,"ASCORBICO, ÁCIDO sérico",Prácticas Generales,0
561,662846,"ASPERGILLIUS, Ac. Anti",Prácticas Especiales,0
562,662850,ATRAZINA,Prácticas Especiales,0
563,662852,"AUTOHEMÓLISIS, PRUEBA DE",Prácticas Especiales,0
51,660061,"AUTOVACUNA, (no se aconseja por recomendación médica)",Prácticas en Desuso,0
54,660101,BACILOSCOPIA DIRECTA ZIEHL NEELSEN (por muestra),Prácticas Generales,4
56,660103,"BACILOSCOPIA, (IFI por muestra)",Prácticas Generales,0
55,660102,"BACILOSCOPIA, DIRECTA y CULTIVO (por muestra)",Prácticas Generales,0
564,662854,"BACILUS ANTHRACIS, Cultivo y Tipificación",Prácticas Especiales,0
565,662858,BACTERIAS RESISTENTES A CARBAPENEMES PCR o similar,Prácticas Especiales,0
57,660104,"BACTERIOLOGIA, DIRECTA (Coloración de Gram)",Prácticas Generales,0
58,660105,"BACTERIOLOGICO, DIRECTO-CULTIVO e IDENTIFICACIÓN del GÉRMEN",Prácticas Generales,0
566,662863,"BANDAS OLIGOCLONALES, en L.C.R. / Suero",Prácticas Especiales,0
567,662888,"BARBITURATOS, Confirmatorio",Prácticas Especiales,0
59,660107,BARBITÚRICOS urinarios,Prácticas Generales,0
568,662896,BARIO sérico,Prácticas Especiales,0
569,662897,BARIO urinario,Prácticas Especiales,0
570,662912,"BARTONELLA HENSELAE, Ac. IgG Anti",Prácticas Especiales,0
571,662914,"BARTONELLA HENSELAE, Ac. IgM Anti",Prácticas Especiales,0
752,664333,"BASÓFILOS, DEGRANULACIÓN EN RESPUESTA A (1) ALERGENO Citometría de Flujo",Prácticas Especiales,0
60,660108,"BENCE- JONES, PROTEINAS de (HPLC / IMF)",Prácticas Generales,0
572,662931,BENCENO-ETILBENCENO-TOLUENO-XILENO (BETX),Prácticas Especiales,0
573,662945,"BENZODIAZEPINAS, Confirmatorio",Prácticas Especiales,0
574,662963,BERILIO sérico,Prácticas Especiales,0
575,662965,BERILIO urinario,Prácticas Especiales,0
576,662980,"Beta 2 GLICOPROTEÍNA, Ac. IgA Anti",Prácticas Especiales,0
577,662982,"Beta 2 GLICOPROTEÍNA, Ac. IgG Anti",Prácticas Especiales,0
578,662984,"Beta 2 GLICOPROTEÍNA, Ac. IgM Anti",Prácticas Especiales,0
580,663025,Beta CROSS LAPS CTX-C TELOPÉPTIDO DE COLÁGENO TIPO I,Prácticas Especiales,0
581,663034,Beta GALACTOSIDASA,Prácticas Especiales,0
582,663042,Beta GLUCOCEREBROSIDASA,Prácticas Especiales,0
583,663051,Beta LACTAMASA,Prácticas Especiales,0
584,663056,Beta Libre hCG,Prácticas Especiales,0
585,663062,Beta MANOSIDASA,Prácticas Especiales,0
61,660109,BICARBONATO,Prácticas Generales,0
586,663065,"BICARBONATO, en orina",Prácticas Especiales,0
62,660110,"BILIRRUBINEMIA TOTAL, DIRECTA E INDIRECTA",Prácticas Generales,3
63,660111,BILIRRUBINURIA,Prácticas Generales,0
587,663067,BIOTINA,Prácticas Especiales,0
588,663068,"BIOTINIDAZA, CONFIRMATORIO",Prácticas Especiales,0
589,663076,BLADER TEST ANTÍGENO NMP22 (B.T.A.),Prácticas Especiales,0
590,663085,"BLASTOMYCES DERMATITIDIS, Ac (Fase Lev)",Prácticas Especiales,0
591,663093,BNP (FACTOR NATRIURÉTICO),Prácticas Especiales,0
595,663120,BORDETELLA PERTUSIS PCR,Prácticas Especiales,0
592,663102,"BORDETELLA PERTUSIS, Ac. IgG Anti",Prácticas Especiales,0
593,663110,"BORDETELLA PERTUSIS, Ac. IgM Anti",Prácticas Especiales,0
594,663119,"BORDETELLA PERTUSIS, Ag",Prácticas Especiales,0
596,663128,"BORRELLIA BUGDORFERI, Ac. IgG Anti",Prácticas Especiales,0
597,663136,"BORRELLIA BUGDORFERI, Ac. IgM Anti",Prácticas Especiales,0
598,663141,"BRCA 1 BRCA 2, GRANDES DELECCIONES Y DUPLICACIONES (MLPA)",Prácticas Especiales,0
599,663143,"BRCA 1 BRCA 2, SECUENCIACIÓN COMPLETA",Prácticas Especiales,0
600,663145,"BRCA 1-2, PANEL ASHKENAZI",Prácticas Especiales,0
601,663147,"BRCA 1-2, PANEL ASHKENAZI SEFARADI",Prácticas Especiales,0
602,663153,BROMURO sérico,Prácticas Especiales,0
603,663158,"BRUCELLAS, TEST DE WRIGHT",Prácticas Especiales,0
604,663159,"BRUCELLAS, TEST DE WRIGHT, con 2-Mercaptoetanol (W-2ME)",Prácticas Especiales,0
606,663170,BRUCELOSIS (Fijación de Complemento),Prácticas Especiales,0
605,663162,BRUCELOSIS (IFI),Prácticas Especiales,0
607,663179,"BRUCELOSIS, Ac. IgG ó Totales Anti",Prácticas Especiales,0
608,663187,"BRUCELOSIS, Ac. IgM Anti",Prácticas Especiales,0
609,663190,"BRUCELOSIS, Ac. Incompletos Anti",Prácticas Especiales,0
610,663230,C1 INHIBIDOR (C1 INHIBIDOR INMUNOLÓGICO),Prácticas Especiales,0
64,660120,C3 COMPLEMENTO,Prácticas Generales,0
65,660121,C4 COMPLEMENTO,Prácticas Generales,0
611,663239,CA 21-1 (MARCADOR TUMORAL de PULMÓN) CYFRA 21-1,Prácticas Especiales,0
612,663247,CA 72-4 (MARCADOR TUMORAL GÁSTRICO),Prácticas Especiales,0
66,660130,CADENA LIVIANA KAPPA Y LAMBDA sérico (IMF),Prácticas Generales,0
67,660131,CADENA LIVIANA KAPPA Y LAMBDA urinario (IMF),Prácticas Generales,0
613,663254,"CADENA LIVIANA KAPPA, LIBRE (Nefelometría)",Prácticas Especiales,0
614,663257,"CADENA LIVIANA LAMBDA, LIBRE (Nefelometría)",Prácticas Especiales,0
615,663259,CADENAS PESADAS EN SANGRE Y ORINA C/U,Prácticas Especiales,0
2899,03,CADMIO,,0
616,663262,CADMIO (Cd) pelo,Prácticas Especiales,0
617,663264,CADMIO (Cd) sanguíneo,Prácticas Especiales,0
68,660132,CADMIO (Cd) urinario,Prácticas Generales,0
69,660133,CALCEMIA TOTAL (Ca),Prácticas Generales,1
618,663273,CALCIDIOIDEMICOSIS Inmunodif,Prácticas Especiales,0
619,663290,CALCIO (Ca) pelo,Prácticas Especiales,0
620,663292,CALCIO (Ca) saliva,Prácticas Especiales,0
70,660134,CALCIO IONICO,Prácticas Generales,0
71,660135,CALCIO PRUEBA DE LA SOBRECARGA,Prácticas en Desuso,0
72,660136,CALCIO urinario,Prácticas Generales,0
73,660137,CALCITONINA sérica,Prácticas Generales,0
621,663307,"CÁLCULO biliar, salival, urinario Estudio Cristalográfico (C/U)",Prácticas Especiales,0
74,660138,CALCULO urinario,Prácticas Generales,0
622,663310,CALPROTECTINA (CPMF),Prácticas Especiales,1
623,663316,"CAMPYLOBACTER SPP, Cultivo",Prácticas Especiales,0
624,663318,"CAMPYLOBACTER SPP, Directo (ELISA)",Prácticas Especiales,0
625,663320,"CAMPYLOBACTER SPP, Directo (Microscopía)",Prácticas Especiales,0
626,663324,"CANDIDA ALBICANS, Ac. Totales",Prácticas Especiales,0
627,663333,"CANDIDA, ELECTROFORESIS DE CAMP",Prácticas Especiales,0
628,663350,"CANNABINOIDES, CONFIRMATORIO (MARIHUANA CONFIRMATORIO GC-MS)",Prácticas Especiales,0
75,660139,"CARBONICO, ANDHIDRICO (PCO2)",Prácticas Generales,0
629,663375,CARBOXIHEMOGLOBINA,Prácticas Especiales,0
630,663384,"CARDIOLIPINAS, Ac. IgA Anti",Prácticas Especiales,0
